timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
348382408,348381861,71315384,38.97361176678716,-76.9219165064937,4.945984,0.03322187,-5.005418,0.036267716,-0.014497595,-0.0046971543,-0.53577334,0.031171355,-0.06678529,-0.051108412,0.00042390026,-0.0013321475,0.0012392444,-2.5939646,-2.6428144,1.008796,1.5503464,-0.57854617,12.486519,5.631715,0.09334028,0.040671807,0.072564125,0.026869293,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
348481227,348480606,71315384,38.97361176678716,-76.9219165064937,4.8769207,0.03860945,-5.011436,0.036267716,-0.014497595,-0.0046971543,-0.9741557,0.05707015,-0.024192188,-0.011183415,0.00042390026,-0.0013321475,0.0012392444,-5.2622647,2.5366282,1.0347538,1.5582224,-0.57854617,12.486519,5.637733,0.093112074,0.040555038,0.072501004,0.026126485,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
348596077,348595421,71315384,38.97361176678716,-76.9219165064937,4.74484,0.04487134,-5.014941,0.036267716,-0.014497595,-0.0046971543,-1.4446683,0.055316966,-0.017333739,-0.00663215,0.00042390026,-0.0013321475,0.0012392444,-8.969666,-2.6263604,4.4712353,1.5654069,-0.57854617,12.486519,5.641238,0.09170351,0.040330946,0.07174982,0.025380455,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
348673736,348673211,71315384,38.97361176678716,-76.9219165064937,4.6214447,0.048426703,-5.0158777,0.036267716,-0.014497595,-0.0046971543,-1.7770708,0.049553294,-0.03481126,-0.025114253,0.00042390026,-0.0013321475,0.0012392444,-4.602704,-1.6871032,-4.5445013,1.5714908,-0.57854617,12.486519,5.6421747,0.092327036,0.040390354,0.073402435,0.025772668,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
348766469,348765800,71315384,38.97361176678716,-76.9219165064937,4.444295,0.05053539,-5.0159154,0.036267716,-0.014497595,-0.0046971543,-2.1688762,0.044568416,-0.0114397565,-0.0024703727,0.00042390026,-0.0013321475,0.0012392444,-5.46588,0.58496237,-4.714841,1.5761876,-0.57854617,12.486519,5.6422124,0.091395274,0.040270448,0.07389526,0.025805395,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
348896059,348891738,71315384,38.97361176678716,-76.9219165064937,4.1441226,0.051708814,-5.0143805,0.036267716,-0.014497595,-0.0046971543,-2.6817212,0.010686738,0.03900895,0.048421234,0.00042390026,-0.0013321475,0.0012392444,-1.8483461,-3.1348617,2.5433047,1.5833567,-0.57854617,12.486519,5.6406775,0.09223893,0.0403399,0.07626607,0.02650749,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
349020889,349016438,71315384,38.97361176678716,-76.9219165064937,3.7874014,0.048554465,-5.0048504,0.036267716,-0.014497595,-0.0046971543,-3.1383643,0.02016785,0.08392949,0.09446708,0.00042390026,-0.0013321475,0.0012392444,0.85062623,2.723245,-7.532093,1.59287,-0.57854617,12.486519,5.6311474,0.090827696,0.040083915,0.07644959,0.0260423,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
349109769,349109034,71315384,38.97361176678716,-76.9219165064937,3.4895422,0.04453639,-4.994239,0.036267716,-0.014497595,-0.0046971543,-3.3301513,0.0074761678,0.08480291,0.09661532,0.00042390026,-0.0013321475,0.0012392444,-5.2606626,3.1845484,1.3268445,1.5937986,-0.57854617,12.486519,5.620536,0.09253333,0.040324,0.07927499,0.027407307,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
349198568,349197916,71315384,38.97361176678716,-76.9219165064937,3.1947587,0.03941403,-4.986323,0.036267716,-0.014497595,-0.0046971543,-3.4224076,-0.043364342,0.03252282,0.045930184,0.00042390026,-0.0013321475,0.0012392444,-1.0011472,-13.067992,-5.1753983,1.5983732,-0.57854617,12.486519,5.61262,0.09210326,0.040295307,0.078364104,0.027436666,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
349293594,349292994,71315384,38.97361176678716,-76.9219165064937,2.866079,0.03439181,-4.9827085,0.036267716,-0.014497595,-0.0046971543,-3.3880758,-0.023740288,-0.0030050427,0.012715524,0.00042390026,-0.0013321475,0.0012392444,2.9660041,-8.202757,2.9418736,1.6030219,-0.57854617,12.486519,5.6090055,0.092515536,0.04029212,0.07857559,0.027236262,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
349377547,349372000,71315384,38.97361176678716,-76.9219165064937,2.601834,0.029772762,-4.9816003,0.036267716,-0.014497595,-0.0046971543,-3.2799501,0.011696182,-0.037117086,-0.01956084,0.00042390026,-0.0013321475,0.0012392444,1.7231946,3.200266,-2.5693207,1.6041682,-0.57854617,12.486519,5.6078973,0.09229517,0.040334288,0.077599,0.027334481,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
349478798,349478164,71315384,38.97361176678716,-76.9219165064937,2.2624412,0.023903225,-4.980626,0.036267716,-0.014497595,-0.0046971543,-3.0281916,-2.4869143e-05,-0.042947195,-0.022638403,0.00042390026,-0.0013321475,0.0012392444,1.7958542,2.5258205,0.0011769233,1.6043508,-0.57854617,12.486519,5.606923,0.092696376,0.040329166,0.07735963,0.027114332,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
349607445,349606658,71315384,38.97361176678716,-76.9219165064937,1.8835108,0.016916651,-4.976902,0.036267716,-0.014497595,-0.0046971543,-2.6988127,-0.03239248,-0.020865472,0.0031668716,0.00042390026,-0.0013321475,0.0012392444,4.553874,-8.749902,1.5862409,1.6034269,-0.57854617,12.486519,5.603199,0.09146982,0.04013869,0.07515738,0.026346067,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
349711006,349705327,71315384,38.97361176678716,-76.9219165064937,1.6287677,0.012751505,-4.969353,0.036267716,-0.014497595,-0.0046971543,-2.445573,-0.008798942,0.00045487517,0.026813999,0.00042390026,-0.0013321475,0.0012392444,3.7183676,-7.9652376,-0.12001298,1.6020572,-0.57854617,12.486519,5.59565,0.091991864,0.040152866,0.07608395,0.0266005,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
349798733,349797938,71315384,38.97361176678716,-76.9219165064937,1.4009064,0.009777863,-4.963495,0.036267716,-0.014497595,-0.0046971543,-2.2657912,0.03147788,0.0010523745,0.028783627,0.00042390026,-0.0013321475,0.0012392444,2.995212,0.6418223,1.2995855,1.600636,-0.57854617,12.486519,5.589792,0.09164675,0.04013621,0.07530137,0.026778866,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
349893638,349888054,71315384,38.97361176678716,-76.9219165064937,1.2034389,0.0071377493,-4.958503,0.036267716,-0.014497595,-0.0046971543,-1.9658885,0.024724506,0.024019305,0.051689513,0.00042390026,-0.0013321475,0.0012392444,-1.7235438,4.190737,5.098283,1.5981181,-0.57854617,12.486519,5.5848,0.092156924,0.040154938,0.07631777,0.026916277,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
349999920,349999164,71315384,38.97361176678716,-76.9219165064937,0.9982335,0.00432498,-4.9554443,0.036267716,-0.014497595,-0.0046971543,-1.635781,0.022016615,-0.0018968047,0.0243754,0.00042390026,-0.0013321475,0.0012392444,3.1274292,-0.55035126,-1.6754378,1.595517,-0.57854617,12.486519,5.5817413,0.091740996,0.04013193,0.07599776,0.026926115,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
350096040,350095451,71315384,38.97361176678716,-76.9219165064937,0.8442817,0.00078792125,-4.9540095,0.036267716,-0.014497595,-0.0046971543,-1.3527609,0.026284203,-0.009312415,0.013754483,0.00042390026,-0.0013321475,0.0012392444,5.229778,5.880785,-4.209201,1.5920084,-0.57854617,12.486519,5.5803065,0.09217316,0.040140044,0.077533126,0.026911605,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
350185230,350184359,71315384,38.97361176678716,-76.9219165064937,0.72447383,-0.003476141,-4.9548173,0.036267716,-0.014497595,-0.0046971543,-1.2155945,-0.017594028,-0.00088618835,0.017253807,0.00042390026,-0.0013321475,0.0012392444,1.8439463,-5.687649,-0.39332643,1.590903,-0.57854617,12.486519,5.5811143,0.091350794,0.040043965,0.07699529,0.02665505,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
350282856,350281876,71315384,38.97361176678716,-76.9219165064937,0.6138913,-0.0075605493,-4.957874,0.036267716,-0.014497595,-0.0046971543,-1.0552226,-0.014808932,0.010153135,0.022558266,0.00042390026,-0.0013321475,0.0012392444,-4.062901,-0.5820151,5.607115,1.5892394,-0.57854617,12.486519,5.584171,0.09185492,0.040065184,0.07815488,0.02675607,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
350388651,350388051,71315384,38.97361176678716,-76.9219165064937,0.51712215,-0.010389287,-4.962587,0.036267716,-0.014497595,-0.0046971543,-0.8488706,-0.026825966,-0.013537331,-0.0064140433,0.00042390026,-0.0013321475,0.0012392444,2.3979943,-4.245796,-1.0211196,1.5845172,-0.57854617,12.486519,5.588884,0.092181064,0.040200245,0.07861589,0.027405575,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
350505940,350505345,71315384,38.97361176678716,-76.9219165064937,0.43389773,-0.011853138,-4.9717326,0.036267716,-0.014497595,-0.0046971543,-0.6457727,0.029804263,-0.014810435,-0.016458625,0.00042390026,-0.0013321475,0.0012392444,2.7840002,6.975059,-2.0930936,1.5790267,-0.57854617,12.486519,5.5980296,0.09198792,0.040069673,0.079129346,0.026866676,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
350665222,350664602,71315384,38.97361176678716,-76.9219165064937,0.35783592,-0.007050356,-4.987953,0.036267716,-0.014497595,-0.0046971543,-0.4566771,0.0386662,-0.022529561,-0.03740633,0.00042390026,-0.0013321475,0.0012392444,0.49493825,-2.0495934,-1.5522152,1.5703919,-0.57854617,12.486519,5.61425,0.09211156,0.040091608,0.07914504,0.027110672,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
350749134,350748585,71315384,38.97361176678716,-76.9219165064937,0.33357877,0.0012807511,-5.002072,0.036267716,-0.014497595,-0.0046971543,-0.3905092,0.07234638,0.018851537,-0.005287415,0.00042390026,-0.0013321475,0.0012392444,0.6844177,3.4869206,2.763436,1.5654708,-0.57854617,12.486519,5.628369,0.09203584,0.04010691,0.07766802,0.027314803,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
350817250,350811526,71315384,38.97361176678716,-76.9219165064937,0.31924266,0.0073099807,-5.0091414,0.036267716,-0.014497595,-0.0046971543,-0.3172342,0.08188683,0.006704905,-0.021301014,0.00042390026,-0.0013321475,0.0012392444,1.8599635,1.3847783,-0.21709967,1.5619985,-0.57854617,12.486519,5.6354384,0.093686976,0.040360212,0.07846943,0.027956739,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
350898525,350897924,71315384,38.97361176678716,-76.9219165064937,0.3012022,0.016500983,-5.01447,0.036267716,-0.014497595,-0.0046971543,-0.280648,0.08808976,0.041118175,0.009803256,0.00042390026,-0.0013321475,0.0012392444,0.6030961,3.705066,3.254769,1.5578533,-0.57854617,12.486519,5.640767,0.096596666,0.040884484,0.08061445,0.029538471,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
350972726,350970787,71315384,38.97361176678716,-76.9219165064937,0.29105994,0.024569836,-5.0199447,0.036267716,-0.014497595,-0.0046971543,-0.2518248,0.07941957,0.038738754,0.0041676136,0.00042390026,-0.0013321475,0.0012392444,0.074093774,-0.53825724,1.5276978,1.5554311,-0.57854617,12.486519,5.6462417,0.09602543,0.040899478,0.079009764,0.029184282,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
351115860,351115227,71315384,38.97361176678716,-76.9219165064937,0.28082275,0.039440658,-5.0306425,0.036267716,-0.014497595,-0.0046971543,-0.19618401,0.037257105,0.028851684,-0.011877825,0.00042390026,-0.0013321475,0.0012392444,2.0130916,-7.887748,-1.2743318,1.5532625,-0.57854617,12.486519,5.6569395,0.09605527,0.040818542,0.078663014,0.02814408,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
351199858,351199189,71315384,38.97361176678716,-76.9219165064937,0.28578156,0.048991136,-5.0405655,0.036267716,-0.014497595,-0.0046971543,-0.14557736,0.03461705,0.022439755,-0.02258222,0.00042390026,-0.0013321475,0.0012392444,0.29785898,-4.0077715,-3.9633267,1.5530473,-0.57854617,12.486519,5.6668625,0.09513518,0.0407382,0.077066235,0.027699996,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
351284953,351284371,71315384,38.97361176678716,-76.9219165064937,0.289782,0.058325686,-5.048267,0.036267716,-0.014497595,-0.0046971543,-0.13258608,0.051088523,0.046267994,-0.0012940941,0.00042390026,-0.0013321475,0.0012392444,-1.0011245,1.0066931,4.7359347,1.5524962,-0.57854617,12.486519,5.674564,0.09488334,0.040629696,0.07657277,0.027286518,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
351402374,351401664,71315384,38.97361176678716,-76.9219165064937,0.29015052,0.0681034,-5.051593,0.036267716,-0.014497595,-0.0046971543,-0.13447231,0.023484595,0.042024016,-0.007077444,0.00042390026,-0.0013321475,0.0012392444,-0.6522736,-3.1378577,-0.20335403,1.554246,-0.57854617,12.486519,5.67789,0.09445729,0.040635794,0.07519529,0.02723305,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
351528542,351527587,71315384,38.97361176678716,-76.9219165064937,0.2940957,0.07999346,-5.054936,0.036267716,-0.014497595,-0.0046971543,-0.13470031,0.040107474,0.047176957,-0.0015870313,0.00042390026,-0.0013321475,0.0012392444,0.49020147,2.6829455,-1.2063502,1.5564677,-0.57854617,12.486519,5.681233,0.09419515,0.040512413,0.07503701,0.026651079,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
351602531,351601669,71315384,38.97361176678716,-76.9219165064937,0.3006813,0.08729307,-5.057278,0.036267716,-0.014497595,-0.0046971543,-0.13307345,0.04149562,0.03850655,-0.0090581775,0.00042390026,-0.0013321475,0.0012392444,0.9531322,3.1958334,-6.0451827,1.5571526,-0.57854617,12.486519,5.683575,0.09432154,0.04062487,0.074704155,0.027319016,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
351699813,351695539,71315384,38.97361176678716,-76.9219165064937,0.3014022,0.09490223,-5.0571456,0.036267716,-0.014497595,-0.0046971543,-0.12869856,0.042842392,0.049090724,0.0029855673,0.00042390026,-0.0013321475,0.0012392444,-0.82125014,6.7087593,0.02570251,1.5582818,-0.57854617,12.486519,5.6834426,0.09455627,0.040602546,0.07482673,0.027260376,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
351805992,351805384,71315384,38.97361176678716,-76.9219165064937,0.2993048,0.101846136,-5.054848,0.036267716,-0.014497595,-0.0046971543,-0.18330963,0.028926771,0.08453536,0.040322654,0.00042390026,-0.0013321475,0.0012392444,-1.9288455,2.6657765,7.190113,1.5594097,-0.57854617,12.486519,5.681145,0.09423841,0.040621974,0.07412421,0.027372869,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
351904807,351904139,71315384,38.97361176678716,-76.9219165064937,0.29757914,0.10686067,-5.052537,0.036267716,-0.014497595,-0.0046971543,-0.19014879,-0.00312156,0.06287893,0.021469781,0.00042390026,-0.0013321475,0.0012392444,-1.3556423,0.17987373,-0.71908414,1.5605239,-0.57854617,12.486519,5.678834,0.09446097,0.040597748,0.074360885,0.027288761,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
352004784,352004139,71315384,38.97361176678716,-76.9219165064937,0.29454875,0.11018314,-5.0490413,0.036267716,-0.014497595,-0.0046971543,-0.17828332,0.005954222,0.058992166,0.02059105,0.00042390026,-0.0013321475,0.0012392444,1.8614036,5.236569,-1.2816609,1.5601237,-0.57854617,12.486519,5.6753383,0.09373778,0.04053836,0.073478006,0.027091969,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
352075426,352074505,71315384,38.97361176678716,-76.9219165064937,0.29161882,0.11260279,-5.0458965,0.036267716,-0.014497595,-0.0046971543,-0.1888073,-0.037627988,0.060829118,0.025214108,0.00042390026,-0.0013321475,0.0012392444,-0.24950257,-9.401133,-1.4004569,1.5598363,-0.57854617,12.486519,5.6721935,0.09311698,0.040364616,0.072868474,0.026427343,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
352181422,352180705,71315384,38.97361176678716,-76.9219165064937,0.28345424,0.11419587,-5.040265,0.036267716,-0.014497595,-0.0046971543,-0.20513289,-0.034670115,0.06575639,0.033752985,0.00042390026,-0.0013321475,0.0012392444,-0.84947205,-3.0115788,1.8772357,1.5598137,-0.57854617,12.486519,5.666562,0.093693525,0.04055692,0.073319554,0.027329186,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
352302376,352301681,71315384,38.97361176678716,-76.9219165064937,0.27352136,0.11454971,-5.0341406,0.036267716,-0.014497595,-0.0046971543,-0.18199994,-0.04313784,0.03814056,0.010269707,0.00042390026,-0.0013321475,0.0012392444,-0.16177511,-3.524692,-4.5833573,1.5600554,-0.57854617,12.486519,5.6604376,0.09318584,0.040380023,0.073048495,0.02663459,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
352434572,352430059,71315384,38.97361176678716,-76.9219165064937,0.26441407,0.11412624,-5.028267,0.036267716,-0.014497595,-0.0046971543,-0.19645463,-0.05507896,0.04162647,0.01839562,0.00042390026,-0.0013321475,0.0012392444,-1.4095527,-7.4059014,0.24469405,1.560417,-0.57854617,12.486519,5.654564,0.09236802,0.040268563,0.072384275,0.026476707,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
352524552,352522684,71315384,38.97361176678716,-76.9219165064937,0.25794494,0.114773,-5.0246887,0.036267716,-0.014497595,-0.0046971543,-0.17593406,-0.043010086,0.028759891,0.008844871,0.00042390026,-0.0013321475,0.0012392444,-1.3875239,-3.9279673,1.5385789,1.560543,-0.57854617,12.486519,5.6509857,0.09281837,0.04027883,0.07333388,0.02675662,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
352596293,352591806,71315384,38.97361176678716,-76.9219165064937,0.25287828,0.11342619,-5.021558,0.036267716,-0.014497595,-0.0046971543,-0.1800857,-0.009099932,0.033536132,0.015617596,0.00042390026,-0.0013321475,0.0012392444,-0.38596675,4.1136928,-1.9951016,1.5617105,-0.57854617,12.486519,5.647855,0.09235995,0.04025159,0.07256591,0.026735704,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
352699005,352697981,71315384,38.97361176678716,-76.9219165064937,0.23871297,0.11087719,-5.0169473,0.036267716,-0.014497595,-0.0046971543,-0.16382836,-0.023336256,0.036701247,0.020247597,0.00042390026,-0.0013321475,0.0012392444,-2.117681,4.3195624,3.1262558,1.5614697,-0.57854617,12.486519,5.6432443,0.09391004,0.040491518,0.07345339,0.02758873,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
352824479,352823911,71315384,38.97361176678716,-76.9219165064937,0.22533618,0.1068733,-5.0121856,0.036267716,-0.014497595,-0.0046971543,-0.17571321,-0.043229364,0.03668311,0.022556702,0.00042390026,-0.0013321475,0.0012392444,-1.6385003,2.7569463,2.657332,1.56236,-0.57854617,12.486519,5.6384826,0.093710974,0.04052475,0.07327484,0.02761235,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
352939618,352937508,71315384,38.97361176678716,-76.9219165064937,0.21552211,0.10343324,-5.0090775,0.036267716,-0.014497595,-0.0046971543,-0.15284649,-0.034982983,0.030431828,0.018375112,0.00042390026,-0.0013321475,0.0012392444,-1.6022124,3.9028022,3.070829,1.5622675,-0.57854617,12.486519,5.6353745,0.09322781,0.040481493,0.07272666,0.027434578,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
353013614,353012781,71315384,38.97361176678716,-76.9219165064937,0.20919544,0.09959957,-5.0076537,0.036267716,-0.014497595,-0.0046971543,-0.13012885,-0.049975764,0.012824877,0.0015868852,0.00042390026,-0.0013321475,0.0012392444,-1.4757745,-0.09958451,1.859452,1.56201,-0.57854617,12.486519,5.6339507,0.092797,0.040313516,0.072322406,0.026698885,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
353130813,353126401,71315384,38.97361176678716,-76.9219165064937,0.19434075,0.094152674,-5.00545,0.036267716,-0.014497595,-0.0046971543,-0.15356098,-0.06491897,0.023857286,0.012973151,0.00042390026,-0.0013321475,0.0012392444,-1.8039913,-5.572191,2.4894602,1.562864,-0.57854617,12.486519,5.631747,0.09516213,0.040708363,0.073987186,0.028074417,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
353208623,353204222,71315384,38.97361176678716,-76.9219165064937,0.18651368,0.08977135,-5.0044546,0.036267716,-0.014497595,-0.0046971543,-0.16825029,-0.06882487,0.007676571,-0.0025989483,0.00042390026,-0.0013321475,0.0012392444,0.29959497,-8.319073,-3.2333908,1.5640202,-0.57854617,12.486519,5.6307516,0.09432776,0.040633455,0.07281616,0.027517896,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
353280084,353279476,71315384,38.97361176678716,-76.9219165064937,0.17821218,0.08577974,-5.0038047,0.036267716,-0.014497595,-0.0046971543,-0.15739399,-0.042246588,0.0074762003,-0.002208237,0.00042390026,-0.0013321475,0.0012392444,0.90265477,-1.4692196,-1.411046,1.5655115,-0.57854617,12.486519,5.6301017,0.09485253,0.040693685,0.0732237,0.02759352,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
353378018,353377057,71315384,38.97361176678716,-76.9219165064937,0.16729504,0.08051084,-5.002939,0.036267716,-0.014497595,-0.0046971543,-0.11578273,-0.06305287,0.0002588164,-0.008812768,0.00042390026,-0.0013321475,0.0012392444,-0.109588094,-4.6329093,-0.73094136,1.5660652,-0.57854617,12.486519,5.629236,0.093947336,0.040608328,0.071998276,0.027049387,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
353476647,353475803,71315384,38.97361176678716,-76.9219165064937,0.15808497,0.07556777,-5.002492,0.036267716,-0.014497595,-0.0046971543,-0.114401974,-0.03493055,-0.0022733882,-0.0108307935,0.00042390026,-0.0013321475,0.0012392444,1.5022352,2.541761,-0.059896942,1.5691782,-0.57854617,12.486519,5.628789,0.09441697,0.040659856,0.07257307,0.027102316,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
353615897,353611599,71315384,38.97361176678716,-76.9219165064937,0.15462035,0.069268234,-5.0140033,0.036267716,-0.014497595,-0.0046971543,0.09505491,-0.047345366,-0.12121838,-0.12873028,0.00042390026,-0.0013321475,0.0012392444,-0.9333371,-1.9562899,0.012024519,1.5744693,-0.57854617,12.486519,5.6403003,0.09369247,0.040577963,0.07231074,0.026882064,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
353708596,353704191,71315384,38.97361176678716,-76.9219165064937,0.18554229,0.06618136,-5.0234785,0.036267716,-0.014497595,-0.0046971543,0.56494814,-0.032653496,-0.06965652,-0.076886505,0.00042390026,-0.0013321475,0.0012392444,7.235605,-1.8472575,1.7460389,1.5768389,-0.57854617,12.486519,5.6497755,0.09351543,0.04048341,0.072515115,0.02638683,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
353772725,353772087,71315384,38.97361176678716,-76.9219165064937,0.2319067,0.06430929,-5.027845,0.036267716,-0.014497595,-0.0046971543,0.8586463,-0.0067301383,-0.02891593,-0.036671318,0.00042390026,-0.0013321475,0.0012392444,6.3638215,2.4018235,1.0478946,1.5763016,-0.57854617,12.486519,5.654142,0.09251646,0.040363625,0.071771316,0.025843723,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
353889977,353889369,71315384,38.97361176678716,-76.9219165064937,0.36793962,0.0633498,-5.029446,0.036267716,-0.014497595,-0.0046971543,1.4894812,0.0089747785,0.013207754,0.0043361317,0.00042390026,-0.0013321475,0.0012392444,1.9323133,-0.40454024,0.6364081,1.5721527,-0.57854617,12.486519,5.655743,0.09401831,0.040590443,0.073353104,0.02655223,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
353978892,353978268,71315384,38.97361176678716,-76.9219165064937,0.51935196,0.064002216,-5.030863,0.036267716,-0.014497595,-0.0046971543,1.9692515,0.03468231,0.029805912,0.01878484,0.00042390026,-0.0013321475,0.0012392444,3.981311,4.207036,1.8238003,1.5682061,-0.57854617,12.486519,5.65716,0.0929479,0.04045969,0.073710255,0.02622507,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
354078907,354078263,71315384,38.97361176678716,-76.9219165064937,0.7324352,0.065425426,-5.033945,0.036267716,-0.014497595,-0.0046971543,2.4361672,0.02144705,0.012720387,-0.0015615593,0.00042390026,-0.0013321475,0.0012392444,6.0379105,-0.9244028,-0.66334796,1.5652897,-0.57854617,12.486519,5.660242,0.092854194,0.04037883,0.075704865,0.026205812,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
354207466,354206643,71315384,38.97361176678716,-76.9219165064937,1.0800927,0.06740452,-5.036805,0.036267716,-0.014497595,-0.0046971543,3.0357356,-0.004072256,0.056325607,0.036238223,0.00042390026,-0.0013321475,0.0012392444,10.565442,-5.1850705,-2.8863738,1.5662905,-0.57854617,12.486519,5.663102,0.091674,0.040198557,0.076488346,0.026043458,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
354318560,354316538,71315384,38.97361176678716,-76.9219165064937,1.4342313,0.06908207,-5.0384073,0.036267716,-0.014497595,-0.0046971543,3.3831062,-0.014214459,0.06777842,0.041902136,0.00042390026,-0.0013321475,0.0012392444,0.19429794,-1.9811718,0.3799658,1.5675665,-0.57854617,12.486519,5.6647043,0.09216284,0.040213034,0.07918712,0.026550617,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
