timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],terr_flow[0],terr_flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
315575776,315453816,0.09278271,0.09278563,0.20324749,0.6050588,0.60506576,1.5413675,0.09276519,0.09276801,0.0107842,0.2666876,0.2666945,0.25867337,0.0,12.251645,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0025483277,0.002532097,0.0025467374,0.0025483277,1.0012811,1.0012524,1.0077707,0.0,0.0,0.0,0.0,0.0,0.0
315585480,315467389,0.09278271,0.09278563,0.20324749,0.6050588,0.60506576,1.5413675,0.09276519,0.09276801,0.0107842,0.2666876,0.2666945,0.25867337,0.0,12.251645,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0025483277,0.002532097,0.0025467374,0.0025483277,1.0012773,1.0012486,1.0077692,0.0,0.0,0.0,0.0,0.0,0.0
315599205,315477305,0.09278271,0.09278563,0.20324749,0.6050588,0.60506576,1.5413675,0.09274698,0.09274578,0.010766264,0.26648054,0.26648727,0.25866854,0.0,12.25164,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0025483277,0.002532097,0.0025467374,0.0025483277,1.0012817,1.0012527,1.0077696,0.0,0.0,0.0,0.0,0.0,0.0
315610247,315487157,0.09278271,0.09278563,0.20324749,0.6050588,0.60506576,1.5413675,0.09274698,0.09274578,0.010766264,0.26648054,0.26648727,0.25866854,0.0,12.25164,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0025474082,0.0025317129,0.0025458983,0.0025474082,1.0012776,1.0012485,1.0077621,0.0,0.0,0.0,0.0,0.0,0.0
315615026,315498266,0.09278271,0.09278563,0.20324749,0.6050588,0.60506576,1.5413675,0.09274698,0.09274578,0.010766264,0.26648054,0.26648727,0.25866854,0.0,12.25164,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0025474082,0.0025317129,0.0025458983,0.0025474082,1.001282,1.0012531,1.0077617,0.0,0.0,0.0,0.0,0.0,0.0
315630164,315511865,0.09278271,0.09278563,0.20324749,0.6050588,0.60506576,1.5413675,0.09276283,0.09276438,0.01077029,0.26652515,0.26653168,0.2586706,0.0,12.25164,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0025474082,0.0025317129,0.0025458983,0.0025474082,1.0012863,1.0012575,1.0077617,0.0,0.0,0.0,0.0,0.0,0.0
315644805,315525448,0.09278271,0.09278563,0.20324749,0.6050588,0.60506576,1.5413675,0.09276283,0.09276438,0.01077029,0.26652515,0.26653168,0.2586706,0.0,12.25164,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0025474082,0.0025317129,0.0025458983,0.0025474082,1.0012825,1.0012536,1.0077604,0.0,0.0,0.0,0.0,0.0,0.0
315653558,315543952,0.09278271,0.09278563,0.20324749,0.6050588,0.60506576,1.5413675,0.09275752,0.09275947,0.010754231,0.26633373,0.26634008,0.25866756,0.0,12.25164,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0025474082,0.0025317129,0.0025458983,0.0025474082,1.0012869,1.0012593,1.0077591,0.0,0.0,0.0,0.0,0.0,0.0
315663483,315553822,0.09278271,0.09278563,0.20324749,0.6050588,0.60506576,1.5413675,0.09275752,0.09275947,0.010754231,0.26633373,0.26634008,0.25866756,0.0,12.25164,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0025474082,0.0025317129,0.0025458983,0.0025474082,1.0012828,1.0012548,1.0077583,0.0,0.0,0.0,0.0,0.0,0.0
315678298,315563726,0.09278271,0.09278563,0.20324749,0.6050588,0.60506576,1.5413675,0.09275752,0.09275947,0.010754231,0.26633373,0.26634008,0.25866756,0.0,12.25164,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0025465593,0.0025313485,0.002545165,0.0025465593,1.001287,1.0012589,1.0077524,0.0,0.0,0.0,0.0,0.0,0.0
315687901,315574793,0.09278271,0.09278563,0.20324749,0.6050588,0.60506576,1.5413675,0.09275752,0.09275947,0.010754231,0.26633373,0.26634008,0.25866756,0.0,12.25164,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0025465593,0.0025313485,0.002545165,0.0025465593,1.0012913,1.001264,1.0077516,0.0,0.0,0.0,0.0,0.0,0.0
315702925,315584679,0.09278271,0.09278563,0.20324749,0.6050588,0.60506576,1.5413675,0.092802875,0.09280811,0.010780506,0.26663357,0.26663977,0.25867704,0.0,12.25164,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0025465593,0.0025313485,0.002545165,0.0025465593,1.0012959,1.0012695,1.0077506,0.0,0.0,0.0,0.0,0.0,0.0
315708866,315594557,0.09278271,0.09278563,0.20324749,0.6050588,0.60506576,1.5413675,0.092802875,0.09280811,0.010780506,0.26663357,0.26663977,0.25867704,0.0,12.25164,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0025465593,0.0025313485,0.002545165,0.0025465593,1.0012915,1.0012648,1.0077499,0.0,0.0,0.0,0.0,0.0,0.0
315723790,315604420,0.09278271,0.09278563,0.20324749,0.6050588,0.60506576,1.5413675,0.092802875,0.09280811,0.010780506,0.26663357,0.26663977,0.25867704,0.0,12.251637,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0025465593,0.0025313485,0.002545165,0.0025465593,1.0012959,1.0012684,1.0077505,0.0,0.0,0.0,0.0,0.0,0.0
315733963,315614310,0.09278271,0.09278563,0.20324749,0.6050588,0.60506576,1.5413675,0.092812285,0.092816636,0.01078307,0.26667103,0.26667708,0.25867873,0.0,12.251637,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0025465593,0.0025313485,0.002545165,0.0025465593,1.0013005,1.0012733,1.00775,0.0,0.0,0.0,0.0,0.0,0.0
315743773,315629118,0.09275385,0.09275876,0.2032455,0.60815006,0.6081557,1.5462445,0.092812285,0.092816636,0.01078307,0.26667103,0.26667708,0.25867873,0.0,12.251637,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0025465593,0.0025313485,0.002545165,0.0025465593,1.0012878,1.0012606,1.0077475,0.0,0.0,0.0,0.0,0.0,0.0
315753825,315642739,0.09275385,0.09275876,0.2032455,0.60815006,0.6081557,1.5462445,0.092710175,0.09271493,0.01076251,0.26639658,0.26640224,0.25867265,0.0,12.251637,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0025457353,0.0025310041,0.002544445,0.0025457353,1.0012919,1.0012647,1.0077416,0.0,0.0,0.0,0.0,0.0,0.0
315766904,315652584,0.09275385,0.09275876,0.2032455,0.60815006,0.6081557,1.5462445,0.092710175,0.09271493,0.01076251,0.26639658,0.26640224,0.25867265,0.0,12.251637,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0025457353,0.0025310041,0.002544445,0.0025457353,1.0012879,1.0012614,1.0077403,0.0,0.0,0.0,0.0,0.0,0.0
315778000,315662458,0.09275385,0.09275876,0.2032455,0.60815006,0.6081557,1.5462445,0.092710175,0.09271493,0.01076251,0.26639658,0.26640224,0.25867265,0.0,12.251637,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0025457353,0.0025310041,0.002544445,0.0025457353,1.0012923,1.0012661,1.0077398,0.0,0.0,0.0,0.0,0.0,0.0
315796587,315677261,0.09275385,0.09275876,0.2032455,0.60815006,0.6081557,1.5462445,0.092710175,0.09271493,0.01076251,0.26639658,0.26640224,0.25867265,0.0,12.251637,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0025457353,0.0025310041,0.002544445,0.0025457353,1.0012969,1.0012702,1.0077401,0.0,0.0,0.0,0.0,0.0,0.0
315814070,315687131,0.09275385,0.09275876,0.2032455,0.60815006,0.6081557,1.5462445,0.09276679,0.09277285,0.010787473,0.26668656,0.26669216,0.25868186,0.0,12.251637,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0025457353,0.0025310041,0.002544445,0.0025457353,1.0013013,1.0012743,1.0077405,0.0,0.0,0.0,0.0,0.0,0.0
315818812,315697032,0.09275385,0.09275876,0.2032455,0.60815006,0.6081557,1.5462445,0.09276679,0.09277285,0.010787473,0.26668656,0.26669216,0.25868186,0.0,12.251637,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0025457353,0.0025310041,0.002544445,0.0025457353,1.0012972,1.0012697,1.0077395,0.0,0.0,0.0,0.0,0.0,0.0
315824202,315708133,0.09275385,0.09275876,0.2032455,0.60815006,0.6081557,1.5462445,0.0927411,0.092749,0.010769211,0.2664809,0.2664862,0.2586772,0.0,12.251637,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.002544904,0.0025306775,0.0025436732,0.002544904,1.0013012,1.0012736,1.0077341,0.0,0.0,0.0,0.0,0.0,0.0
315837261,315722952,0.09275385,0.09275876,0.2032455,0.60815006,0.6081557,1.5462445,0.0927411,0.092749,0.010769211,0.2664809,0.2664862,0.2586772,0.0,12.251637,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.002544904,0.0025306775,0.0025436732,0.002544904,1.0012971,1.0012695,1.0077332,0.0,0.0,0.0,0.0,0.0,0.0
315843710,315732832,0.09275385,0.09275876,0.2032455,0.60815006,0.6081557,1.5462445,0.0927411,0.092749,0.010769211,0.2664809,0.2664862,0.2586772,0.0,12.251634,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.002544904,0.0025306775,0.0025436732,0.002544904,1.0013016,1.0012741,1.0077332,0.0,0.0,0.0,0.0,0.0,0.0
315854854,315742715,0.09275385,0.09275876,0.2032455,0.60815006,0.6081557,1.5462445,0.092755914,0.09276631,0.010773293,0.2665293,0.26653454,0.25867915,0.0,12.251634,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.002544904,0.0025306775,0.0025436732,0.002544904,1.001306,1.0012783,1.0077332,0.0,0.0,0.0,0.0,0.0,0.0
315869415,315752580,0.09275385,0.09275876,0.2032455,0.60815006,0.6081557,1.5462445,0.092755914,0.09276631,0.010773293,0.2665293,0.26653454,0.25867915,0.0,12.251634,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.002544904,0.0025306775,0.0025436732,0.002544904,1.0013019,1.0012736,1.0077325,0.0,0.0,0.0,0.0,0.0,0.0
315875694,315762468,0.09275385,0.09275876,0.2032455,0.60815006,0.6081557,1.5462445,0.092755914,0.09276631,0.010773293,0.2665293,0.26653454,0.25867915,0.0,12.251634,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.002544904,0.0025306775,0.0025436732,0.002544904,1.0013064,1.001278,1.0077325,0.0,0.0,0.0,0.0,0.0,0.0
315885709,315777272,0.09275385,0.09275876,0.2032455,0.60815006,0.6081557,1.5462445,0.092755914,0.09276631,0.010773293,0.2665293,0.26653454,0.25867915,0.0,12.251634,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.002544904,0.0025306775,0.0025436732,0.002544904,1.0013108,1.0012821,1.0077329,0.0,0.0,0.0,0.0,0.0,0.0
315904365,315794559,0.09275385,0.09275876,0.2032455,0.60815006,0.6081557,1.5462445,0.09282325,0.09283545,0.010796601,0.26681176,0.26681685,0.25868914,0.0,12.251634,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0025440948,0.0025303962,0.002542916,0.0025440948,1.0013149,1.0012866,1.0077269,0.0,0.0,0.0,0.0,0.0,0.0
315921484,315813084,0.09275385,0.09275876,0.2032455,0.60815006,0.6081557,1.5462445,0.09276851,0.09278015,0.010757391,0.26636305,0.26636797,0.25867972,0.0,12.251634,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0025440948,0.0025303962,0.002542916,0.0025440948,1.0013103,1.0012817,1.0077256,0.0,0.0,0.0,0.0,0.0,0.0
315927515,315818014,0.09275385,0.09275876,0.2032455,0.60815006,0.6081557,1.5462445,0.09276851,0.09278015,0.010757391,0.26636305,0.26636797,0.25867972,0.0,12.251634,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0025440948,0.0025303962,0.002542916,0.0025440948,1.0013059,1.0012769,1.007725,0.0,0.0,0.0,0.0,0.0,0.0
315942479,315822984,0.09272832,0.09274098,0.2032436,0.6112513,0.6112559,1.5511444,0.09276851,0.09278015,0.010757391,0.26636305,0.26636797,0.25867972,0.0,12.251634,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0025440948,0.0025303962,0.002542916,0.0025440948,1.0013022,1.0012742,1.0077225,0.0,0.0,0.0,0.0,0.0,0.0
315948412,315832881,0.09272832,0.09274098,0.2032436,0.6112513,0.6112559,1.5511444,0.09276851,0.09278015,0.010757391,0.26636305,0.26636797,0.25867972,0.0,12.251634,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0025440948,0.0025303962,0.002542916,0.0025440948,1.0013068,1.0012782,1.0077231,0.0,0.0,0.0,0.0,0.0,0.0
315965941,315842724,0.09272832,0.09274098,0.2032436,0.6112513,0.6112559,1.5511444,0.09271492,0.09272696,0.010780443,0.2665873,0.26659194,0.25868574,0.0,12.251634,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0025440948,0.0025303962,0.002542916,0.0025440948,1.0013112,1.0012819,1.0077237,0.0,0.0,0.0,0.0,0.0,0.0
315977033,315853829,0.09272832,0.09274098,0.2032436,0.6112513,0.6112559,1.5511444,0.09271492,0.09272696,0.010780443,0.2665873,0.26659194,0.25868574,0.0,12.251634,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0025432983,0.0025300747,0.0025421553,0.0025432983,1.0013069,1.0012776,1.0077174,0.0,0.0,0.0,0.0,0.0,0.0
315990422,315863763,0.09272832,0.09274098,0.2032436,0.6112513,0.6112559,1.5511444,0.09271492,0.09272696,0.010780443,0.2665873,0.26659194,0.25868574,0.0,12.2516365,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0025432983,0.0025300747,0.0025421553,0.0025432983,1.0013113,1.0012827,1.0077165,0.0,0.0,0.0,0.0,0.0,0.0
315995259,315874798,0.09272832,0.09274098,0.2032436,0.6112513,0.6112559,1.5511444,0.09271492,0.09272696,0.010780443,0.2665873,0.26659194,0.25868574,0.0,12.2516365,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0025432983,0.0025300747,0.0025421553,0.0025432983,1.0013158,1.0012871,1.0077165,0.0,0.0,0.0,0.0,0.0,0.0
316009225,315884696,0.09272832,0.09274098,0.2032436,0.6112513,0.6112559,1.5511444,0.09276728,0.092782,0.010802537,0.2668582,0.26686272,0.25869304,0.0,12.2516365,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0025432983,0.0025300747,0.0025421553,0.0025432983,1.0013204,1.0012907,1.0077173,0.0,0.0,0.0,0.0,0.0,0.0
316018797,315903203,0.09272832,0.09274098,0.2032436,0.6112513,0.6112559,1.5511444,0.09276728,0.092782,0.010802537,0.2668582,0.26686272,0.25869304,0.0,12.2516365,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0025432983,0.0025300747,0.0025421553,0.0025432983,1.0013162,1.0012864,1.0077158,0.0,0.0,0.0,0.0,0.0,0.0
316032534,315916787,0.09272832,0.09274098,0.2032436,0.6112513,0.6112559,1.5511444,0.09275271,0.09276621,0.01078203,0.2666392,0.26664358,0.25868842,0.0,12.2516365,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0025432983,0.0025300747,0.0025421553,0.0025432983,1.0013206,1.0012903,1.0077162,0.0,0.0,0.0,0.0,0.0,0.0
316038820,315926667,0.09272832,0.09274098,0.2032436,0.6112513,0.6112559,1.5511444,0.09275271,0.09276621,0.01078203,0.2666392,0.26664358,0.25868842,0.0,12.2516365,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.002542556,0.0025298505,0.0025414594,0.002542556,1.0013163,1.0012863,1.0077095,0.0,0.0,0.0,0.0,0.0,0.0
316053436,315936550,0.09272832,0.09274098,0.2032436,0.6112513,0.6112559,1.5511444,0.09275271,0.09276621,0.01078203,0.2666392,0.26664358,0.25868842,0.0,12.2516365,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.002542556,0.0025298505,0.0025414594,0.002542556,1.0013208,1.0012903,1.0077097,0.0,0.0,0.0,0.0,0.0,0.0
316058248,315947668,0.09272832,0.09274098,0.2032436,0.6112513,0.6112559,1.5511444,0.09275271,0.09276621,0.01078203,0.2666392,0.26664358,0.25868842,0.0,12.2516365,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.002542556,0.0025298505,0.0025414594,0.002542556,1.0013252,1.0012943,1.0077102,0.0,0.0,0.0,0.0,0.0,0.0
316078231,315961244,0.09272832,0.09274098,0.2032436,0.6112513,0.6112559,1.5511444,0.092814066,0.09283195,0.010804481,0.26691338,0.2669176,0.25869742,0.0,12.2516365,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.002542556,0.0025298505,0.0025414594,0.002542556,1.0013299,1.0012988,1.0077099,0.0,0.0,0.0,0.0,0.0,0.0
316082950,315974800,0.09272832,0.09274098,0.2032436,0.6112513,0.6112559,1.5511444,0.092814066,0.09283195,0.010804481,0.26691338,0.2669176,0.25869742,0.0,12.2516365,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.002542556,0.0025298505,0.0025414594,0.002542556,1.0013252,1.0012943,1.0077082,0.0,0.0,0.0,0.0,0.0,0.0
316096867,315984704,0.09272832,0.09274098,0.2032436,0.6112513,0.6112559,1.5511444,0.09278641,0.09280336,0.010784053,0.2666926,0.26669663,0.25869238,0.0,12.251647,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.002542556,0.0025298505,0.0025414594,0.002542556,1.0013298,1.0012987,1.0077084,0.0,0.0,0.0,0.0,0.0,0.0
316106717,315994566,0.09272832,0.09274098,0.2032436,0.6112513,0.6112559,1.5511444,0.09278641,0.09280336,0.010784053,0.2666926,0.26669663,0.25869238,0.0,12.251647,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.002542556,0.0025298505,0.0025414594,0.002542556,1.0013252,1.0012941,1.007707,0.0,0.0,0.0,0.0,0.0,0.0
316121674,316008157,0.09272832,0.09274098,0.2032436,0.6112513,0.6112559,1.5511444,0.09278641,0.09280336,0.010784053,0.2666926,0.26669663,0.25869238,0.0,12.251647,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.002541818,0.002529608,0.0025407728,0.002541818,1.0013297,1.0012981,1.0077021,0.0,0.0,0.0,0.0,0.0,0.0
316131361,316018034,0.09272832,0.09274098,0.2032436,0.6112513,0.6112559,1.5511444,0.09279828,0.09281326,0.01078625,0.26672712,0.26673102,0.25869417,0.0,12.251647,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.002541818,0.002529608,0.0025407728,0.002541818,1.0013342,1.0013021,1.0077024,0.0,0.0,0.0,0.0,0.0,0.0
316141411,316027916,0.09273634,0.09275199,0.20324832,0.6143989,0.61440253,1.5538157,0.09279828,0.09281326,0.01078625,0.26672712,0.26673102,0.25869417,0.0,12.251647,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.002541818,0.002529608,0.0025407728,0.002541818,1.0013217,1.0012895,1.007699,0.0,0.0,0.0,0.0,0.0,0.0
316159815,316037771,0.09273634,0.09275199,0.20324832,0.6143989,0.61440253,1.5538157,0.0926824,0.09269902,0.0107652955,0.2664481,0.26645184,0.25868657,0.0,12.251647,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.002541818,0.002529608,0.0025407728,0.002541818,1.0013262,1.0012944,1.0076988,0.0,0.0,0.0,0.0,0.0,0.0
316165734,316047649,0.09273634,0.09275199,0.20324832,0.6143989,0.61440253,1.5538157,0.0926824,0.09269902,0.0107652955,0.2664481,0.26645184,0.25868657,0.0,12.251647,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.002541818,0.002529608,0.0025407728,0.002541818,1.0013223,1.0012904,1.0076977,0.0,0.0,0.0,0.0,0.0,0.0
316179406,316057553,0.09273634,0.09275199,0.20324832,0.6143989,0.61440253,1.5538157,0.0926824,0.09269902,0.0107652955,0.2664481,0.26645184,0.25868657,0.0,12.251647,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.002541818,0.002529608,0.0025407728,0.002541818,1.0013269,1.0012943,1.0076979,0.0,0.0,0.0,0.0,0.0,0.0
316185572,316072354,0.09273634,0.09275199,0.20324832,0.6143989,0.61440253,1.5538157,0.0926824,0.09269902,0.0107652955,0.2664481,0.26645184,0.25868657,0.0,12.251647,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.002541116,0.0025293694,0.0025401195,0.002541116,1.001331,1.0012985,1.0076932,0.0,0.0,0.0,0.0,0.0,0.0
316195597,316082230,0.09273634,0.09275199,0.20324832,0.6143989,0.61440253,1.5538157,0.09273753,0.092754304,0.0107893115,0.26673093,0.2667345,0.25869444,0.0,12.251647,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.002541116,0.0025293694,0.0025401195,0.002541116,1.0013359,1.0013026,1.0076932,0.0,0.0,0.0,0.0,0.0,0.0
316210159,316095813,0.09273634,0.09275199,0.20324832,0.6143989,0.61440253,1.5538157,0.09273753,0.092754304,0.0107893115,0.26673093,0.2667345,0.25869444,0.0,12.251647,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.002541116,0.0025293694,0.0025401195,0.002541116,1.0013317,1.0012985,1.0076919,0.0,0.0,0.0,0.0,0.0,0.0
316220010,316105711,0.09273634,0.09275199,0.20324832,0.6143989,0.61440253,1.5538157,0.09273753,0.092754304,0.0107893115,0.26673093,0.2667345,0.25869444,0.0,12.251647,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.002541116,0.0025293694,0.0025401195,0.002541116,1.0013361,1.0013031,1.0076917,0.0,0.0,0.0,0.0,0.0,0.0
316233850,316120482,0.09273634,0.09275199,0.20324832,0.6143989,0.61440253,1.5538157,0.092759244,0.09277696,0.010790502,0.2667585,0.266762,0.25869602,0.0,12.251649,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.002541116,0.0025293694,0.0025401195,0.002541116,1.0013406,1.0013075,1.0076917,0.0,0.0,0.0,0.0,0.0,0.0
316239710,316130402,0.09273634,0.09275199,0.20324832,0.6143989,0.61440253,1.5538157,0.092759244,0.09277696,0.010790502,0.2667585,0.266762,0.25869602,0.0,12.251649,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.002541116,0.0025293694,0.0025401195,0.002541116,1.0013361,1.0013034,1.0076902,0.0,0.0,0.0,0.0,0.0,0.0
316254827,316140248,0.09273634,0.09275199,0.20324832,0.6143989,0.61440253,1.5538157,0.09273085,0.092749245,0.010771824,0.26654798,0.26655138,0.25869045,0.0,12.251649,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.002541116,0.0025293694,0.0025401195,0.002541116,1.0013407,1.0013078,1.0076901,0.0,0.0,0.0,0.0,0.0,0.0
316269517,316155072,0.09273634,0.09275199,0.20324832,0.6143989,0.61440253,1.5538157,0.09273085,0.092749245,0.010771824,0.26654798,0.26655138,0.25869045,0.0,12.251649,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0025404524,0.0025291475,0.0025395055,0.0025404524,1.0013359,1.0013033,1.0076847,0.0,0.0,0.0,0.0,0.0,0.0
316279284,316164931,0.09273634,0.09275199,0.20324832,0.6143989,0.61440253,1.5538157,0.09273085,0.092749245,0.010771824,0.26654798,0.26655138,0.25869045,0.0,12.251649,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0025404524,0.0025291475,0.0025395055,0.0025404524,1.0013403,1.0013077,1.0076847,0.0,0.0,0.0,0.0,0.0,0.0
316296588,316174883,0.09273634,0.09275199,0.20324832,0.6143989,0.61440253,1.5538157,0.09273085,0.092749245,0.010771824,0.26654798,0.26655138,0.25869045,0.0,12.251649,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0025404524,0.0025291475,0.0025395055,0.0025404524,1.0013446,1.0013123,1.0076847,0.0,0.0,0.0,0.0,0.0,0.0
316310439,316184688,0.09273634,0.09275199,0.20324832,0.6143989,0.61440253,1.5538157,0.09278449,0.09280344,0.010795338,0.26682895,0.26683214,0.25869837,0.0,12.251649,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0025404524,0.0025291475,0.0025395055,0.0025404524,1.0013489,1.001317,1.0076847,0.0,0.0,0.0,0.0,0.0,0.0
316320089,316194574,0.09273634,0.09275199,0.20324832,0.6143989,0.61440253,1.5538157,0.09278449,0.09280344,0.010795338,0.26682895,0.26683214,0.25869837,0.0,12.251649,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0025404524,0.0025291475,0.0025395055,0.0025404524,1.0013442,1.0013123,1.007684,0.0,0.0,0.0,0.0,0.0,0.0
316338497,316204444,0.09273634,0.09275199,0.20324832,0.6143989,0.61440253,1.5538157,0.09278449,0.09280344,0.010795338,0.26682895,0.26683214,0.25869837,0.0,12.251649,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0025404524,0.0025291475,0.0025395055,0.0025404524,1.0013484,1.0013164,1.0076846,0.0,0.0,0.0,0.0,0.0,0.0
316353765,316219274,0.09273634,0.09275199,0.20324832,0.6143989,0.61440253,1.5538157,0.09279613,0.092815794,0.0107955355,0.26684946,0.26685262,0.25869933,0.0,12.251649,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0025398126,0.0025288723,0.00253892,0.0025398126,1.0013524,1.0013206,1.0076799,0.0,0.0,0.0,0.0,0.0,0.0
316362273,316229148,0.092732094,0.092750594,0.20325622,0.6159881,0.615991,1.5589056,0.09279613,0.092815794,0.0107955355,0.26684946,0.26685262,0.25869933,0.0,12.251649,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0025398126,0.0025288723,0.00253892,0.0025398126,1.0013387,1.0013078,1.0076776,0.0,0.0,0.0,0.0,0.0,0.0
316368350,316239015,0.092732094,0.092750594,0.20325622,0.6159881,0.615991,1.5589056,0.09279613,0.092815794,0.0107955355,0.26684946,0.26685262,0.25869933,0.0,12.251644,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0025398126,0.0025288723,0.00253892,0.0025398126,1.0013434,1.0013127,1.007677,0.0,0.0,0.0,0.0,0.0,0.0
316373408,316253830,0.092732094,0.092750594,0.20325622,0.6159881,0.615991,1.5589056,0.09271903,0.09273714,0.010792834,0.2667946,0.26679757,0.25869793,0.0,12.251644,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0025398126,0.0025288723,0.00253892,0.0025398126,1.0013477,1.001317,1.0076777,0.0,0.0,0.0,0.0,0.0,0.0
316381699,316263694,0.092732094,0.092750594,0.20325622,0.6159881,0.615991,1.5589056,0.09271903,0.09273714,0.010792834,0.2667946,0.26679757,0.25869793,0.0,12.251644,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0025398126,0.0025288723,0.00253892,0.0025398126,1.0013433,1.0013133,1.0076761,0.0,0.0,0.0,0.0,0.0,0.0
316387925,316277298,0.092732094,0.092750594,0.20325622,0.6159881,0.615991,1.5589056,0.09271903,0.09273714,0.010792834,0.2667946,0.26679757,0.25869793,0.0,12.251644,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0025398126,0.0025288723,0.00253892,0.0025398126,1.0013475,1.0013176,1.0076764,0.0,0.0,0.0,0.0,0.0,0.0
316393156,316295799,0.092732094,0.092750594,0.20325622,0.6159881,0.615991,1.5589056,0.09275506,0.092776224,0.010793545,0.26681694,0.26681983,0.25870034,0.0,12.251644,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0025392103,0.0025286095,0.0025383625,0.0025392103,1.0013515,1.0013217,1.0076721,0.0,0.0,0.0,0.0,0.0,0.0
