time,timestamp,position,velocity,acceleration,jerk,yaw,yawspeed
2024/03/05 02:10:22.234709873,1709604622234589,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.243120455,1709604622242898,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.251343782,1709604622250958,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.259115851,1709604622258919,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.267390643,1709604622267136,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.275500454,1709604622275181,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.283051517,1709604622282860,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.291151996,1709604622290966,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.299032885,1709604622298872,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.307482266,1709604622307289,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.314985542,1709604622314749,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.323885356,1709604622323518,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.331085510,1709604622330854,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.338821738,1709604622338662,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.347070880,1709604622346895,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.355327168,1709604622355141,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.363042376,1709604622362837,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.371539076,1709604622371374,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.378967373,1709604622378786,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.388073634,1709604622387855,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.395021464,1709604622394794,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.404710273,1709604622404100,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.412793919,1709604622412551,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.419627272,1709604622419372,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.427736244,1709604622427440,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.436792597,1709604622436207,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.442892603,1709604622442776,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.451040086,1709604622450928,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.459701399,1709604622459323,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.467977405,1709604622467758,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.475062274,1709604622474890,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.483135453,1709604622482951,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.491951728,1709604622491666,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.499303798,1709604622499091,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.508054255,1709604622507765,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.516133726,1709604622515880,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.524438385,1709604622524067,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.531170888,1709604622530996,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.539737019,1709604622539496,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.547178353,1709604622546989,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.555759558,1709604622555503,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.563442069,1709604622563255,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.572257969,1709604622571666,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.579270739,1709604622579077,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.588279260,1709604622588105,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.595195665,1709604622595039,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.604441394,1709604622604058,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.611106597,1709604622610892,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.619016192,1709604622618795,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.628183009,1709604622627735,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.637284936,1709604622636557,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.644655057,1709604622644372,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.651368838,1709604622651119,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.659391018,1709604622659153,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.666865542,1709604622666729,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.675915457,1709604622675662,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.683171506,1709604622682942,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.691910711,1709604622691663,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.699574242,1709604622699363,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.709066618,1709604622708638,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.715161496,1709604622714949,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.723691839,1709604622723416,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.731079784,1709604622730876,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.739378137,1709604622739082,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.747050633,1709604622746828,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.755648325,1709604622755427,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.763093482,1709604622762875,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.771759323,1709604622771572,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.779015314,1709604622778834,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.787952455,1709604622787764,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.795268069,1709604622795064,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.804217360,1709604622803865,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.811301100,1709604622811118,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.819902260,1709604622819496,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.827715993,1709604622827480,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.835991921,1709604622835714,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.844143362,1709604622843868,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.851848973,1709604622851521,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.860040647,1709604622859612,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.867838188,1709604622867643,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.875995017,1709604622875779,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.882885154,1709604622882752,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.891523404,1709604622891276,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.899912221,1709604622899571,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.907912887,1709604622907375,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.915114233,1709604622914883,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.923532583,1709604622923343,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.931127653,1709604622930914,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.939877055,1709604622939605,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.947078791,1709604622946861,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.955058955,1709604622954903,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.963009895,1709604622962821,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.971093283,1709604622970934,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.979097057,1709604622978882,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.987967270,1709604622987737,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:22.995086185,1709604622994894,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:23.3215207,1709604623002967,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:23.11200856,1709604623010935,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:23.19097146,1709604623018893,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:23.27257992,1709604623026934,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:23.34943057,1709604623034741,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:23.43263003,1709604623043023,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:23.51284238,1709604623050765,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:23.60632015,1709604623060338,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:23.67214052,1709604623066942,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:23.76311354,1709604623076062,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:23.83325900,1709604623083125,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:23.93825611,1709604623093272,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:23.100013452,1709604623099710,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:23.108332213,1709604623108037,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:23.115073610,1709604623114899,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:23.123463682,1709604623122848,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:23.131189918,1709604623131006,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:23.139166403,1709604623139004,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:23.147248876,1709604623147054,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:23.155703332,1709604623155233,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:23.163310858,1709604623163130,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:23.171183553,1709604623170987,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:23.179657861,1709604623179409,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:23.187552288,1709604623187327,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:23.195145367,1709604623194928,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:23.203368023,1709604623203146,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:23.211398492,1709604623211197,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:23.219120127,1709604623218742,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:23.227375098,1709604623227220,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:23.234936925,1709604623234801,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:23.243606706,1709604623243397,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:23.250849031,1709604623250701,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:23.259645890,1709604623259353,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:23.267074378,1709604623266837,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:23.277923232,1709604623277640,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:23.283227062,1709604623282950,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:23.291702621,1709604623291450,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:23.299037162,1709604623298854,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:23.307420514,1709604623306919,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:23.314972955,1709604623314789,"[0.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
